"","sound","amusement","anger","disgust","effort","fear","joy","pain","pleasure","sadness","no_reps","shown","rated","skipped","num.em","real.em","context","call","duration","sex","emotion","correct"
"162","ut_pain_79.mp3",0,4.625,4.21875,27,0.0625,0,40.53125,4.1875,0,1.1875,32,31,1,1.32258064516129,"pain","injury","grunt",0.644,"AM","pain",TRUE
"163","ut_pain_80.mp3",0.714285714285714,25.2285714285714,0,40.1142857142857,6.62857142857143,2.82857142857143,32.2571428571429,3.28571428571429,0.171428571428571,1.11428571428571,35,34,1,1.67647058823529,"pain","injury","roar",3.609,"AM","effort",FALSE
"164","ut_pain_81-1.mp3",1.79411764705882,9.02941176470588,11.8823529411765,22.5588235294118,7.55882352941176,0,43.3529411764706,0,1.70588235294118,1.23529411764706,34,32,2,1.625,"pain","injury","roar",1.62,"AM","pain",TRUE
"165","ut_pain_82.mp3",0,7.03030303030303,1.63636363636364,0.575757575757576,60.6060606060606,1.42424242424242,5.18181818181818,0,0,1.36363636363636,33,32,1,1.28125,"pain","injury","scream",1.038,"AM","fear",FALSE
"166","ut_pain_83.mp3",3.73529411764706,2.38235294117647,10.9411764705882,28.3823529411765,0,3.14705882352941,12.2352941176471,16.7352941176471,0,1.11764705882353,34,33,1,1.57575757575758,"pain","injury","grunt",0.857,"AM","effort",FALSE
"167","ut_pain_88-m-screams-very-acute.mp3",0,9.38709677419355,2.96774193548387,2.06451612903226,78.1935483870968,0.806451612903226,18.4193548387097,0,0,1.12903225806452,31,29,2,1.72413793103448,"pain","injury","scream",4.245,"AM","fear",FALSE
"168","ut_pain_89-m-scream.mp3",0,6.19354838709677,1.7741935483871,8.35483870967742,12.258064516129,0,32.8709677419355,12.5483870967742,2,1.45161290322581,31,29,2,1.58620689655172,"pain","injury","scream",0.757,"AM","pain",TRUE
"169","ut_pain_93-m-scream-acute.mp3",1.68965517241379,0.896551724137931,0.620689655172414,8.41379310344828,20.7931034482759,1.48275862068966,62.2413793103448,1.10344827586207,0,1.17241379310345,29,28,1,1.46428571428571,"pain","injury","scream",4.811,"AM","pain",TRUE
"170","ut_pain_94-m-tone.mp3",0,0,0,1.66666666666667,6.36666666666667,0,37.5,0,20.4,1.33333333333333,30,27,3,1.18518518518519,"pain","injury","tone",5.126,"AM","pain",TRUE
"171","ut_pain_96-m-tone.mp3",0,0.551724137931034,3.06896551724138,36.1034482758621,0.689655172413793,0,32.7241379310345,23.3103448275862,3.48275862068966,1.06896551724138,29,29,0,1.55172413793103,"pain","injury","moan",5.654,"AM","effort",FALSE
"172","ut_pain_98-m-scream.mp3",0,12.5333333333333,0,5.16666666666667,7.06666666666667,2.73333333333333,31.2333333333333,0,0.733333333333333,1.6,30,24,6,1.29166666666667,"pain","injury","scream",0.869,"AM","pain",TRUE
"173","ut_pain_99-m-grunt.mp3",0.3,0,10.05,5.2,1.4,0,25,5.825,6.325,1.825,40,37,3,1.35135135135135,"pain","injury","moan",0.551,"AM","pain",TRUE
"174","ut_pain_z103-m-sigh.mp3",3.57142857142857,2.71428571428571,4.46428571428571,8.07142857142857,0,2.32142857142857,8.32142857142857,29.8571428571429,0.571428571428571,1.42857142857143,28,27,1,1.18518518518519,"pain","injury","sigh",0.539,"AM","pleasure",FALSE
"175","ut_pregn_04-f-scream-of-delight.mp3",13.9333333333333,0,9.66666666666667,1.83333333333333,54.0666666666667,12.6666666666667,10.5,0,0,1.66666666666667,30,29,1,1.58620689655172,"joy","pregnancy","scream",3.559,"OTHER","fear",FALSE
"176","ut_pregn_05-m-roar-laugh.mp3",29.3235294117647,3.88235294117647,5.26470588235294,3.20588235294118,2.61764705882353,47.2941176470588,6.58823529411765,3.29411764705882,0,1.17647058823529,34,32,2,1.71875,"joy","pregnancy","roar",2.546,"AM","joy",TRUE
"177","ut_pregn_07-f-scream-of-delight.mp3",38.6052631578947,1.63157894736842,1.57894736842105,0,15.5526315789474,48.3157894736842,0.815789473684211,9.18421052631579,2.57894736842105,1.31578947368421,38,36,2,1.75,"joy","pregnancy","scream",5.929,"OTHER","joy",TRUE
"178","ut_pregn_11-f-scream-of-delight.mp3",21.3243243243243,0.486486486486487,0,0,11.8378378378378,39.5135135135135,8.35135135135135,4.24324324324324,0.972972972972973,1.18918918918919,37,33,4,1.42424242424242,"joy","pregnancy","scream",1.904,"OTHER","joy",TRUE
"179","ut_pregn_12-f-scream-crying-delight.mp3",32.09375,1.65625,2.34375,1.53125,11,39.5,4.3125,3.03125,9.8125,1.1875,32,31,1,1.74193548387097,"joy","pregnancy","whimper",4.554,"OTHER","joy",TRUE
"180","ut_pregn_13-f-tone-delight1.mp3",4.33333333333333,9.46666666666667,3.56666666666667,3.6,20.1333333333333,7.76666666666667,15.9666666666667,3.13333333333333,1.8,1.33333333333333,30,29,1,1.48275862068966,"joy","pregnancy","scream",1.758,"OTHER","fear",FALSE
"181","ut_pregn_15-f-sigh-delight.mp3",0.852941176470588,0,4.38235294117647,1.64705882352941,2.58823529411765,2.88235294117647,0.323529411764706,28.3235294117647,2.94117647058824,1.64705882352941,34,23,11,1.1304347826087,"joy","pregnancy","sigh",0.545,"OTHER","pleasure",FALSE
"182","ut_pregn_16-2-f-scream-delight.mp3",0,3.2258064516129,0,1.29032258064516,80.8064516129032,0,4.64516129032258,0,0,1.06451612903226,31,31,0,1.09677419354839,"joy","pregnancy","scream",1.316,"OTHER","fear",FALSE
"183","ut_pregn_17-f-scream-delight.mp3",0,2.69444444444444,0,0,65.0277777777778,5.97222222222222,15.1944444444444,0,4.02777777777778,1.22222222222222,36,35,1,1.28571428571429,"joy","pregnancy","scream",2.827,"OTHER","fear",FALSE
"184","ut_pregn_18-f-scream-laugh.mp3",21.8484848484848,1.96969696969697,0,0,21.969696969697,41.3030303030303,15.8181818181818,6.78787878787879,0,1.21212121212121,33,33,0,1.63636363636364,"joy","pregnancy","scream",5.453,"OTHER","joy",TRUE
"185","ut_pregn_19-f-scream-delight.mp3",1.04878048780488,1.24390243902439,2.21951219512195,0.24390243902439,28.219512195122,7.09756097560976,18.8048780487805,3.19512195121951,8.80487804878049,1.90243902439024,41,33,8,1.51515151515152,"joy","pregnancy","scream",1.453,"OTHER","fear",FALSE
"186","ut_pregn_21-f-cackling-laugh.mp3",56.1428571428571,0,0,0.542857142857143,6.34285714285714,50.7714285714286,0,15.0285714285714,0,1.05714285714286,35,35,0,1.77142857142857,"joy","pregnancy","laugh",4.279,"OTHER","amusement",FALSE
"187","ut_pregn_21-f-laugh-cry.mp3",52.9714285714286,0,0,0,0,45.2857142857143,0.914285714285714,9.68571428571429,5.68571428571429,1.25714285714286,35,35,0,1.71428571428571,"joy","pregnancy","laugh",3.436,"OTHER","amusement",FALSE
"188","ut_pregn_24-f-aawh-a-bit-noisy.mp3",17.6896551724138,0,1.6551724137931,0,0,10.4827586206897,3.44827586206897,6.27586206896552,8.20689655172414,1.55172413793103,29,23,6,1.26086956521739,"joy","pregnancy","tone",1.789,"OTHER","amusement",FALSE
"189","ut_pregn_26-1b-f-scream-delight.mp3",3.11764705882353,13.0882352941176,0.323529411764706,2.23529411764706,45.0294117647059,12.9411764705882,17.4117647058824,1.73529411764706,3.79411764705882,1.29411764705882,34,34,0,1.5,"joy","pregnancy","scream",2.471,"OTHER","fear",FALSE
"190","ut_pregn_27-f-laugh-cry.mp3",29.7741935483871,0,0,0.967741935483871,2.2258064516129,26.3548387096774,10.3870967741935,1,23.7741935483871,1.35483870967742,31,30,1,1.4,"joy","pregnancy","whimper",2.442,"OTHER","amusement",FALSE
"191","ut_pregn_33-f-surprise-intake-of-breath.mp3",2.72727272727273,0,2.84848484848485,13.3636363636364,14.3030303030303,0,15.2121212121212,14.2727272727273,0,1.75757575757576,33,28,5,1.32142857142857,"joy","pregnancy","sigh",1.289,"OTHER","pain",FALSE
"192","ut_pregn_36-f-laugh-sob.mp3",33.780487804878,0,0,0.878048780487805,4.48780487804878,26.0975609756098,0,3.36585365853659,3.09756097560976,1.4390243902439,41,35,6,1.42857142857143,"joy","pregnancy","whimper",2.226,"OTHER","amusement",FALSE
"193","ut_pregn_38-f-tone-delight.mp3",7.24,0.56,0.76,2.36,10.84,32.12,8.96,4.92,27.96,1.32,25,23,2,1.69565217391304,"joy","pregnancy","whimper",2.436,"OTHER","joy",TRUE
"194","ut_pregn_41-f-laugh.mp3",23.65625,0,3,1.40625,10.0625,50,3.25,27.28125,0,1.125,32,31,1,1.7741935483871,"joy","pregnancy","whimper",4.557,"OTHER","joy",TRUE
"195","ut_pregn_46-2-f-scream-delight.mp3",8.51351351351351,0,2.89189189189189,0.864864864864865,29.1351351351351,19.6486486486486,0,9.45945945945946,0,1.43243243243243,37,34,3,1.32352941176471,"joy","pregnancy","tone",1.165,"OTHER","fear",FALSE
"196","ut_pregn_50-1-m-surprise-delight.mp3",0,0.709677419354839,0.612903225806452,25.5483870967742,4.06451612903226,0,5.74193548387097,2,4.96774193548387,1.54838709677419,31,21,10,1.19047619047619,"joy","pregnancy","sigh",1.191,"AM","effort",FALSE
"197","ut_pregn_51-1-m-sigh-happy.mp3",1.06896551724138,0,0,8.41379310344828,0,4.62068965517241,2.58620689655172,47.8620689655172,0,1.3448275862069,29,27,2,1.11111111111111,"joy","pregnancy","sigh",0.916,"AM","pleasure",FALSE
"198","ut_pregn_51-2-f-whimper.mp3",0,0,0,3.86206896551724,11.5862068965517,3.10344827586207,11.3793103448276,27.9655172413793,4.6551724137931,1.37931034482759,29,27,2,1.14814814814815,"joy","pregnancy","moan",0.75,"OTHER","pleasure",FALSE
"199","ut_pregn_54-1-f-surprise.mp3",1.61538461538462,0,0,16.2692307692308,0,0,0,24.7692307692308,11.6153846153846,1.38461538461538,26,24,2,1.29166666666667,"joy","pregnancy_own","sigh",1.706,"OTHER","pleasure",FALSE
"200","ut_sad-cry_00.mp3",0,0.433333333333333,2.56666666666667,0,7.4,0,16.2333333333333,0,57.2333333333333,1.16666666666667,30,28,2,1.53571428571429,"sadness","after_fright","whimper",2.22,"OTHER","sadness",TRUE
"201","ut_sad-cry_03.mp3",14.4347826086957,0,1.08695652173913,0.391304347826087,5.34782608695652,6.78260869565217,4.78260869565217,4.34782608695652,39.1304347826087,1.47826086956522,23,23,0,1.52173913043478,"sadness","after_fright","whimper",1.8,"OTHER","sadness",TRUE
"202","ut_sad-cry_05-3.mp3",0,2.93103448275862,0,0,3.31034482758621,0,17.6896551724138,0,77.7931034482759,1.03448275862069,29,28,1,1.42857142857143,"sadness","after_injury","whimper",3.358,"OTHER","sadness",TRUE
"203","ut_sad-cry_06-m.mp3",0,0.666666666666667,0.666666666666667,5.96296296296296,6.92592592592593,0,12.1481481481481,0,50.4814814814815,1.37037037037037,27,25,2,1.44,"sadness","crying.justsad","whimper",1.691,"AM","sadness",TRUE
"204","ut_sad-cry_12-m.mp3",2.5,1.85,0,1.35,1.25,4.675,14.05,0,66.725,1.15,40,38,2,1.36842105263158,"sadness","death","whimper",3.915,"AM","sadness",TRUE
"205","ut_sad-cry_16-m.mp3",3.33333333333333,3.2,0.666666666666667,0.766666666666667,4.9,3.33333333333333,19.1,0,57.4333333333333,1.4,30,29,1,1.55172413793103,"sadness","death","whimper",2.509,"AM","sadness",TRUE
